Customer ID,Recency,Frequency,Monetary,customer_lifespan,total_transactions,avg_order_value,max_order_value
15330.0,31,2,714.9599999999999,28,13,54.99692307692307,254.4
15331.0,499,3,767.91,109,44,17.4525,60.0
15332.0,365,6,4892.68,147,154,31.770649350649354,122.4
15333.0,207,1,1028.56,0,16,64.285,180.0
15334.0,156,3,350.82,16,98,3.579795918367347,20.65
15335.0,53,1,170.22,0,35,4.863428571428571,15.0
15336.0,401,1,240.5,0,15,16.033333333333335,19.8
15337.0,410,1,373.02,0,21,17.762857142857143,30.0
15338.0,676,1,277.93,0,58,4.791896551724138,19.8
15339.0,65,7,1821.02,602,220,8.277363636363637,90.0
15340.0,561,1,105.5,0,7,15.071428571428571,19.8
15341.0,80,2,2402.72,368,24,100.11333333333333,180.0
15342.0,129,1,406.09000000000003,0,24,16.920416666666668,30.6
15343.0,86,1,364.5,0,21,17.357142857142858,31.8
15344.0,0,3,563.94,73,26,21.69,51.0
15345.0,45,1,393.54,0,20,19.677,30.0
15346.0,332,3,596.12,98,37,16.111351351351352,25.5
15347.0,365,4,1162.0,71,36,32.27777777777778,120.0
15348.0,71,1,158.04,0,9,17.56,30.0
15349.0,157,2,463.91,29,71,6.533943661971831,38.25
15350.0,372,2,547.6,9,30,18.253333333333334,25.200000000000003
15351.0,11,10,3430.22,420,314,10.924267515923566,90.0
15352.0,548,1,111.15,0,34,3.269117647058824,12.75
15353.0,254,7,2794.47,483,360,7.762416666666666,76.5
15354.0,602,3,284.4,0,3,94.8,94.8
15355.0,28,2,277.05,23,14,19.789285714285715,47.7
15356.0,30,13,3239.57,390,669,4.842406576980569,35.400000000000006
15358.0,4,42,16425.86,727,1089,15.083434343434345,79.0
15359.0,662,8,181.35,30,16,11.334375,24.75
15360.0,39,1,427.93,0,13,32.917692307692306,50.400000000000006
15361.0,361,4,689.07,181,10,68.90700000000001,203.52
15362.0,448,2,613.08,290,40,15.327000000000002,35.8
15363.0,372,2,678.11,120,35,19.37457142857143,39.6
15364.0,95,2,913.19,158,29,31.489310344827587,237.6
15365.0,25,13,4557.13,647,218,20.904266055045873,99.6
15366.0,74,7,2389.08,576,138,17.312173913043477,104.4
15367.0,56,11,5081.33,671,279,18.212652329749105,71.4
15368.0,20,2,722.74,372,8,90.3425,279.24
15369.0,491,11,6251.26,239,59,105.9535593220339,534.6
15370.0,40,8,3739.01,369,144,25.965347222222224,262.79999999999995
15371.0,661,1,59.400000000000006,0,1,59.400000000000006,59.400000000000006
15372.0,136,8,6017.0599999999995,526,57,105.56245614035087,360.0
15373.0,7,17,3084.54,578,189,16.32031746031746,102.0
15374.0,128,2,307.32,495,10,30.732,91.8
15375.0,689,1,60.959999999999994,0,6,10.159999999999998,15.0
15376.0,39,3,1221.56,182,116,10.530689655172413,34.8
15377.0,382,4,1211.75,32,21,57.70238095238095,250.2
15378.0,462,2,246.5,39,12,20.541666666666668,39.0
15379.0,168,8,4877.84,231,263,18.546920152091257,70.80000000000001
15380.0,8,11,3248.96,729,52,62.480000000000004,265.5
15381.0,213,5,1890.57,369,24,78.77374999999999,349.5
15382.0,14,12,13733.550000000001,720,632,21.730300632911394,130.8
15384.0,169,4,2027.79,422,118,17.184661016949153,102.0
15385.0,39,3,942.08,637,21,44.860952380952384,244.8
15386.0,185,1,394.14,0,31,12.714193548387096,23.4
15387.0,491,1,468.65,0,20,23.432499999999997,83.4
15388.0,269,1,140.54,0,10,14.053999999999998,23.4
15389.0,171,5,2733.8,509,6,455.6333333333334,604.8
15390.0,395,2,1216.66,12,77,15.800779220779221,33.0
15391.0,583,1,289.87,0,12,24.155833333333334,76.32000000000001
15392.0,4,7,2911.62,426,144,20.219583333333333,152.64
15393.0,15,5,891.34,707,44,20.257727272727273,79.5
15394.0,9,11,5286.8,714,227,23.28986784140969,76.5
15395.0,325,1,107.45,0,7,15.35,17.85
15396.0,112,2,796.38,471,16,49.77375,283.20000000000005
15397.0,289,1,94.0,0,6,15.666666666666666,17.85
15398.0,15,2,1345.53,62,73,18.43191780821918,35.7
15399.0,0,3,815.77,77,50,16.3154,49.92
15400.0,91,8,1302.3,468,27,48.233333333333334,139.5
15401.0,451,2,216.95,116,14,15.49642857142857,25.5
15402.0,148,6,1830.54,443,131,13.973587786259541,45.36
15403.0,491,2,170.88,238,8,21.36,27.36
15404.0,375,1,257.06,0,16,16.06625,20.88
15405.0,188,2,659.84,386,30,21.994666666666667,102.0
15406.0,30,4,975.87,422,122,7.998934426229508,48.75
15407.0,33,4,1046.74,271,148,7.072567567567567,195.0
15408.0,263,1,267.18,0,34,7.858235294117647,22.5
15409.0,720,1,131.25,0,9,14.583333333333334,22.95
15410.0,83,10,4685.72,515,162,28.9241975308642,118.8
15411.0,25,4,1348.93,156,98,13.764591836734695,51.0
15412.0,170,1,190.53,0,10,19.053,102.0
15413.0,691,5,6798.72,47,25,271.9488,784.8000000000001
15414.0,9,3,774.9000000000001,232,39,19.86923076923077,59.400000000000006
15415.0,312,1,559.61,0,47,11.906595744680851,31.200000000000003
15416.0,64,7,4572.82,611,228,20.056228070175436,153.0
15417.0,84,1,508.8,0,28,18.17142857142857,20.8
15418.0,424,2,449.42,161,68,6.609117647058824,45.9
15419.0,24,1,135.86,0,8,16.9825,36.0
15420.0,433,6,743.0,300,56,13.267857142857142,30.0
15421.0,58,10,3805.34,673,316,12.042215189873419,45.0
15422.0,322,7,1619.97,347,120,13.49975,65.69999999999999
15423.0,37,3,266.89,583,14,19.06357142857143,45.0
15424.0,253,3,597.78,208,33,18.114545454545453,60.48
15425.0,399,4,1941.1200000000001,263,143,13.574265734265735,72.0
15426.0,18,9,2156.35,567,429,5.026456876456876,81.36
15427.0,32,3,1430.54,13,292,4.899109589041096,34.68
15428.0,14,4,762.75,706,44,17.335227272727273,39.95
15429.0,26,2,397.35,48,82,4.845731707317073,35.400000000000006
15430.0,467,2,954.75,60,36,26.520833333333332,76.5
15431.0,502,1,153.24,0,2,76.62,122.04
15432.0,22,2,320.76,518,16,20.0475,38.25
15433.0,213,2,533.3,53,41,13.00731707317073,16.5
15434.0,7,11,2567.06,675,134,19.157164179104477,60.0
15435.0,21,1,149.29,0,29,5.147931034482759,12.5
15436.0,11,3,1067.75,221,291,3.6692439862542954,22.5
15437.0,261,2,393.45,378,57,6.902631578947368,35.7
15438.0,130,1,156.57999999999998,0,25,6.263199999999999,17.4
15439.0,404,4,1269.05,248,57,22.264035087719297,81.6
15440.0,54,3,383.68,154,62,6.188387096774194,42.5
15441.0,395,3,1254.21,334,57,22.003684210526316,76.5
15442.0,248,1,594.0,0,2,297.0,297.0
15443.0,1,14,5114.2300000000005,640,625,8.182768000000001,50.150000000000006
15444.0,8,2,1411.21,31,214,6.594439252336449,27.04
15445.0,263,2,284.5,326,14,20.321428571428573,38.25
15446.0,376,3,399.75,349,112,3.5691964285714284,11.9
15447.0,330,5,492.88,294,29,16.99586206896552,29.0
15448.0,312,2,788.8100000000001,361,49,16.098163265306123,34.8
15449.0,25,3,974.52,235,60,16.242,31.200000000000003
15450.0,29,1,429.84,0,30,14.328,27.0
15451.0,433,2,226.86,164,60,3.781,19.9
15452.0,29,6,1785.1100000000001,481,199,8.970402010050252,35.400000000000006
15453.0,1,7,1371.77,185,279,4.91673835125448,30.0
15454.0,361,2,305.99,256,40,7.64975,21.9
15455.0,597,1,38.25,0,2,19.125,25.5
15456.0,282,10,2091.52,448,227,9.21374449339207,69.0
15457.0,261,1,237.07,0,58,4.087413793103448,19.9
15458.0,24,2,370.44,376,13,28.495384615384616,39.6
15459.0,416,2,202.83,80,7,28.975714285714286,69.6
15460.0,353,1,214.26,0,56,3.8260714285714283,13.2
15461.0,460,2,429.7,170,2,214.85,219.7
15462.0,93,4,737.05,351,41,17.976829268292683,45.0
15463.0,28,1,126.14,0,7,18.02,30.6
15464.0,337,1,1044.65,0,155,6.739677419354839,59.9
15465.0,19,32,12100.4,710,255,47.452549019607844,525.5999999999999
15466.0,84,4,1560.46,651,262,5.9559541984732824,35.400000000000006
15467.0,8,3,524.88,142,52,10.093846153846155,46.8
15468.0,50,3,1430.48,341,80,17.881,60.48
15469.0,49,3,874.25,388,43,20.33139534883721,83.2
15470.0,575,1,63.419999999999995,0,4,15.854999999999999,21.0
15471.0,1,3,1292.01,548,155,8.335548387096773,163.2
15472.0,112,1,371.56,0,76,4.888947368421053,16.6
15473.0,13,8,2046.0,430,14,146.14285714285714,306.0
15474.0,595,1,150.35,0,19,7.913157894736842,35.400000000000006
15475.0,76,1,454.11,0,29,15.65896551724138,47.8
15476.0,379,4,2209.98,62,79,27.974430379746835,111.2
15477.0,649,1,368.4,0,2,184.2,306.0
15478.0,39,3,1983.48,534,69,28.74608695652174,118.8
15479.0,732,1,147.4,0,9,16.37777777777778,17.85
15480.0,115,5,6279.0,559,215,29.204651162790697,1868.56
15481.0,400,1,1993.34,0,38,52.456315789473685,306.0
15482.0,15,19,14417.36,721,148,97.4145945945946,716.4
15483.0,160,10,817.82,522,269,3.0402230483271375,30.0
15484.0,0,6,4652.1,732,240,19.383750000000003,118.8
15485.0,29,7,4810.92,707,137,35.11620437956204,204.0
15486.0,526,1,102.0,0,1,102.0,102.0
15487.0,679,1,231.32,0,14,16.52285714285714,30.0
15488.0,92,5,431.92,490,11,39.265454545454546,148.72
15489.0,22,8,2419.61,670,114,21.22464912280702,71.4
15490.0,429,1,210.85,0,25,8.434,32.45
15491.0,94,6,3100.09,140,154,20.130454545454548,88.80000000000001
15492.0,27,2,659.46,46,35,18.841714285714286,50.0
15493.0,32,9,4121.68,622,612,6.734771241830066,51.0
15494.0,20,5,3702.6,707,368,10.061413043478261,151.20000000000002
15495.0,378,1,246.5,0,20,12.325,30.0
15496.0,630,1,146.14,0,22,6.642727272727272,15.8
15497.0,17,9,8657.39,703,121,71.54867768595041,232.0
15498.0,2,44,24972.86,720,941,26.538639744952178,178.5
15499.0,723,1,158.65,0,41,3.8695121951219513,11.8
15500.0,7,4,1131.56,73,68,16.640588235294118,35.400000000000006
15501.0,404,2,399.95,10,69,5.796376811594203,19.9
15502.0,15,14,13003.87,539,330,39.40566666666667,3155.95
15503.0,362,2,257.3,363,117,2.1991452991452993,9.95
15504.0,80,4,402.7,584,64,6.2921875,29.85
15505.0,52,5,3610.96,102,97,37.22639175257732,177.0
15506.0,22,6,2030.33,454,273,7.437106227106227,60.0
15507.0,171,1,475.86,0,45,10.574666666666667,29.85
15508.0,188,6,1000.27,46,92,10.8725,45.0
15509.0,379,1,152.41,0,26,5.861923076923077,15.9
15510.0,330,1,250.0,0,1,250.0,250.0
15511.0,11,5,900.53,73,158,5.699556962025317,38.25
15512.0,155,4,331.58,520,32,10.361875,39.0
15513.0,32,35,26437.05,661,547,48.330987202925044,295.0
15514.0,11,18,6392.06,722,317,20.16422712933754,734.4000000000001
15515.0,386,1,171.81,0,7,24.544285714285714,60.0
15516.0,44,3,62.43,1,15,4.162,8.67
15517.0,232,1,267.03,0,27,9.889999999999999,30.6
15518.0,63,15,4189.99,655,448,9.352656249999999,59.400000000000006
15519.0,382,2,344.61,63,37,9.313783783783784,81.36
15520.0,1,1,343.5,0,18,19.083333333333332,34.68
15521.0,39,16,7098.24,663,403,17.61349875930521,250.0
15522.0,32,2,397.99,54,56,7.106964285714286,39.84
15523.0,83,16,17259.19,653,212,81.41127358490566,697.5
15524.0,24,2,591.4,582,9,65.71111111111111,440.0
15525.0,1,4,890.22,380,180,4.945666666666667,29.85
15526.0,32,2,148.44,0,4,37.11,119.4
15527.0,18,23,5554.89,705,329,16.884164133738604,102.0
15528.0,253,1,229.33,0,26,8.820384615384615,58.0
15529.0,22,12,4783.66,371,785,6.093834394904459,59.400000000000006
15530.0,21,5,1808.68,491,142,12.737183098591549,51.0
15531.0,7,2,1972.39,22,219,9.00634703196347,54.75
15532.0,24,10,3738.85,523,617,6.059724473257698,47.7
15533.0,18,3,807.57,69,83,9.729759036144578,79.19999999999999
15534.0,725,1,162.25,0,8,20.28125,35.400000000000006
15535.0,172,6,1044.37,275,130,8.033615384615384,38.25
15536.0,408,1,259.09,0,16,16.193125,30.6
15537.0,162,1,110.92,0,24,4.621666666666667,19.8
15538.0,537,6,3358.4,125,14,239.8857142857143,1020.0
15539.0,6,1,538.46,0,41,13.133170731707319,61.2
15540.0,10,2,460.68,364,31,14.860645161290323,30.0
15541.0,113,1,85.13000000000001,0,29,2.9355172413793107,8.850000000000001
15542.0,511,3,855.71,225,226,3.7863274336283186,29.9
15543.0,287,2,242.26,171,56,4.326071428571429,25.5
15544.0,8,20,7807.89,671,531,14.704124293785311,60.0
15545.0,53,2,288.96999999999997,316,80,3.612125,23.25
15546.0,606,2,1079.1000000000001,0,12,89.92500000000001,130.8
15547.0,6,26,10057.05,725,1332,7.550337837837837,201.6
15548.0,595,1,158.09,0,23,6.8734782608695655,50.85
15549.0,76,8,2334.16,620,161,14.497888198757764,124.8
15550.0,3,12,2211.05,732,235,9.40872340425532,209.7
15551.0,36,7,1679.81,513,143,11.746923076923077,40.56
15552.0,216,2,252.52,405,30,8.417333333333334,31.200000000000003
15553.0,59,1,428.93,0,55,7.798727272727273,26.55
15554.0,277,1,217.2,0,14,15.514285714285714,19.9
15555.0,11,36,11243.91,721,1591,7.067196731615336,132.5
15556.0,23,1,279.77,0,31,9.024838709677418,50.0
15557.0,28,1,468.91,0,19,24.679473684210528,90.0
15558.0,638,1,202.68,0,23,8.812173913043479,70.80000000000001
15559.0,567,1,1109.4,0,62,17.893548387096775,30.6
15560.0,397,2,153.52,0,10,15.352,19.8
15561.0,11,8,1934.3899999999999,651,92,21.025978260869564,118.8
15562.0,351,3,671.4300000000001,374,33,20.346363636363638,153.0
15563.0,21,7,2859.46,658,257,11.126303501945525,59.400000000000006
15564.0,462,2,70.74000000000001,212,4,17.685000000000002,35.7
15565.0,49,2,173.16000000000003,20,8,21.645000000000003,30.6
15566.0,392,2,227.87,331,12,18.989166666666666,35.400000000000006
15567.0,18,1,186.01,0,7,26.572857142857142,99.84
15568.0,2,3,758.29,70,53,14.307358490566036,99.6
15569.0,103,10,3583.45,545,140,25.596071428571427,356.40000000000003
15570.0,6,25,8736.49,614,730,11.967794520547946,79.8
15571.0,11,14,3892.35,721,600,6.4872499999999995,254.4
15572.0,4,10,3965.2,599,343,11.560349854227404,195.0
15573.0,31,5,1188.42,697,211,5.632322274881517,38.25
15574.0,177,6,1101.44,286,230,4.788869565217391,57.12
15575.0,619,1,30.1,0,3,10.033333333333333,14.85
15576.0,37,1,921.37,0,43,21.427209302325583,239.04
15577.0,150,5,396.03,575,59,6.712372881355932,24.9
15578.0,161,1,127.1,0,13,9.776923076923076,39.6
15579.0,68,5,1250.63,363,161,7.767888198757765,45.0
15580.0,376,8,1375.39,293,225,6.112844444444445,50.85
15581.0,120,38,7480.4,616,685,10.92029197080292,2500.0
15582.0,24,3,682.9100000000001,195,44,15.52068181818182,35.400000000000006
15583.0,375,1,95.96,0,39,2.4605128205128204,8.5
15584.0,23,6,1268.2,646,220,5.764545454545455,53.75
15585.0,176,1,455.3,0,31,14.687096774193549,39.6
15586.0,592,3,1139.1000000000001,108,38,29.976315789473688,120.96
15587.0,49,7,1522.08,441,14,108.72,244.08
15588.0,677,1,579.6,0,4,144.9,204.0
15589.0,255,3,478.53,54,29,16.50103448275862,30.0
15590.0,381,5,1496.6,224,87,17.20229885057471,45.0
15591.0,582,3,217.9,91,7,31.12857142857143,61.2
15592.0,46,1,388.58,0,24,16.190833333333334,60.0
15593.0,70,1,199.8,0,5,39.96,83.4
15594.0,15,5,1771.78,218,103,17.201747572815535,39.6
15595.0,487,1,357.59999999999997,0,4,89.39999999999999,223.2
15596.0,100,9,2727.72,398,155,17.598193548387094,39.8
15597.0,34,2,563.37,540,37,15.226216216216216,30.6
15598.0,52,2,548.02,374,36,15.222777777777777,24.96
15599.0,26,3,1250.06,419,83,15.060963855421686,35.400000000000006
15600.0,427,4,1199.31,165,71,16.89169014084507,70.80000000000001
15601.0,10,30,14191.74,727,824,17.222985436893204,88.5
15602.0,7,16,3137.96,729,126,24.904444444444444,93.6
15603.0,78,2,88.48,569,4,22.12,34.56
15604.0,51,1,216.39000000000001,0,17,12.728823529411766,29.880000000000003
15605.0,35,9,1741.95,658,99,17.595454545454547,50.400000000000006
15606.0,60,17,5230.99,586,145,36.07579310344828,102.0
15607.0,336,9,1708.97,364,109,15.67862385321101,53.1
15608.0,27,5,1785.98,387,105,17.009333333333334,107.28
15609.0,183,1,298.48,0,16,18.655,30.0
15610.0,51,1,112.46000000000001,0,6,18.743333333333336,25.0
15611.0,9,26,2997.28,673,94,31.88595744680851,214.8
15612.0,35,2,195.15,25,6,32.525,89.25
15613.0,609,1,433.71999999999997,0,27,16.063703703703702,60.48
15614.0,437,4,3147.36,188,81,38.8562962962963,165.0
15615.0,9,47,21373.97,726,901,23.72249722530522,122.04
15616.0,437,1,317.11,0,13,24.393076923076926,67.5
15617.0,395,3,828.5500000000001,111,42,19.727380952380955,59.400000000000006
15618.0,32,4,776.851,103,45,17.263355555555556,30.0
15619.0,10,1,336.4,0,3,112.13333333333333,145.0
15620.0,56,4,1942.36,353,129,15.05705426356589,31.6
15621.0,3,4,1293.03,17,16,80.814375,236.88
15622.0,42,17,7852.610000000001,602,426,18.43335680751174,67.6
15623.0,140,8,2437.05,588,108,22.56527777777778,139.2
15624.0,116,4,588.13,139,34,17.297941176470587,35.400000000000006
15625.0,103,9,3236.4,438,171,18.926315789473684,69.6
15626.0,74,3,1067.52,346,80,13.344,39.8
15627.0,456,2,566.9,65,24,23.620833333333334,81.12
15628.0,4,17,5333.08,721,299,17.83638795986622,66.0
15629.0,449,4,2240.9,82,77,29.102597402597404,81.6
15630.0,44,3,1481.4,599,80,18.517500000000002,59.8
15631.0,641,1,596.67,0,39,15.299230769230768,30.6
15632.0,15,8,3285.31,259,167,19.67251497005988,79.19999999999999
15633.0,508,13,4335.96,221,176,24.636136363636364,175.2
15634.0,16,2,554.65,366,34,16.313235294117646,30.0
15635.0,395,1,100.35,0,2,50.175,74.85
15636.0,89,4,1444.58,479,57,25.343508771929823,71.6
15637.0,52,5,797.59,671,41,19.45341463414634,103.68
15638.0,378,6,2265.2,231,25,90.60799999999999,212.0
15639.0,133,3,1065.08,471,69,15.435942028985506,39.8
15640.0,3,29,23494.31,720,748,31.409505347593583,275.4
15641.0,104,12,5345.55,627,311,17.188263665594857,81.36
15642.0,729,1,105.78,0,6,17.63,23.700000000000003
15643.0,191,3,664.0,90,33,20.12121212121212,66.4
15644.0,165,4,803.54,94,232,3.4635344827586207,22.950000000000003
15645.0,18,3,1055.17,406,68,15.517205882352942,81.6
15646.0,157,5,784.8100000000001,252,68,11.541323529411766,22.5
15647.0,414,1,169.0,0,11,15.363636363636363,25.200000000000003
15648.0,203,2,639.5,62,24,26.645833333333332,58.0
15649.0,335,4,1660.35,50,11,150.9409090909091,510.0
15650.0,521,2,553.88,106,36,15.385555555555555,25.200000000000003
15651.0,36,5,1259.06,559,60,20.984333333333332,85.92
15652.0,90,5,1405.94,393,102,13.78372549019608,89.69999999999999
15653.0,92,2,877.44,23,6,146.24,414.72
15654.0,8,2,922.53,16,21,43.93,111.3
15655.0,242,1,560.6700000000001,0,34,16.49029411764706,25.5
15656.0,44,4,748.5,238,47,15.925531914893616,30.0
15657.0,22,1,30.0,0,1,30.0,30.0
15658.0,189,8,2117.27,546,103,20.556019417475728,76.5
15659.0,43,3,532.49,609,21,25.356666666666666,63.5
15660.0,24,15,2603.69,647,151,17.24298013245033,51.0
15661.0,316,8,1215.95,261,44,27.635227272727274,174.0
15662.0,660,2,283.73,77,12,23.644166666666667,70.80000000000001
15663.0,105,1,138.14,0,9,15.348888888888887,23.4
15664.0,50,4,1254.03,598,70,17.914714285714286,44.25
15665.0,167,5,3987.07,466,286,13.940804195804196,71.4
15666.0,471,2,632.94,23,67,9.446865671641792,46.8
15667.0,39,1,301.32000000000005,0,13,23.17846153846154,41.400000000000006
15668.0,217,1,76.32000000000001,0,1,76.32000000000001,76.32000000000001
15669.0,39,4,684.34,223,33,20.737575757575758,85.92
15670.0,296,2,325.2,259,19,17.11578947368421,59.400000000000006
15671.0,18,7,2657.13,252,78,34.065769230769234,306.0
15672.0,724,1,45.300000000000004,0,3,15.100000000000001,17.700000000000003
15673.0,87,9,6204.32,567,268,23.15044776119403,204.0
15674.0,72,13,6948.2300000000005,657,351,19.795527065527068,334.71
15675.0,80,4,542.04,322,35,15.486857142857142,27.36
15676.0,18,3,3435.76,265,202,17.00871287128713,63.6
15677.0,48,3,1305.6299999999999,414,72,18.13375,47.6
15678.0,52,3,1825.94,469,92,19.84717391304348,67.6
15679.0,23,4,781.28,158,110,7.102545454545455,33.0
15680.0,8,10,4028.69,728,236,17.07072033898305,165.0
15681.0,24,14,2989.7000000000003,539,88,33.97386363636364,136.0
15682.0,598,2,318.24,88,25,12.7296,22.5
15683.0,116,2,524.54,356,26,20.174615384615382,40.8
15684.0,546,3,173.95,188,11,15.813636363636363,39.8
15685.0,449,1,55.980000000000004,0,17,3.2929411764705883,17.0
15686.0,419,1,90.0,0,1,90.0,90.0
15687.0,8,9,2993.1,321,166,18.030722891566263,51.0
15688.0,418,1,190.57,0,27,7.058148148148148,23.6
15689.0,119,3,521.03,497,24,21.70958333333333,81.0
15690.0,3,2,239.76,96,19,12.618947368421052,46.8
15691.0,251,4,571.3,480,14,40.80714285714286,102.0
15692.0,27,1,191.04,0,12,15.92,24.9
15693.0,658,1,37.5,0,1,37.5,37.5
15694.0,0,24,9978.48,731,143,69.77958041958041,406.8
15695.0,266,4,1131.04,414,59,19.170169491525424,76.5
15696.0,32,13,3881.2200000000003,650,221,17.562081447963802,66.6
15697.0,689,1,246.75,0,14,17.625,27.0
15698.0,623,1,46.2,0,2,23.1,31.200000000000003
15699.0,17,1,309.65,0,18,17.202777777777776,29.95
15700.0,171,2,696.68,1,86,8.10093023255814,40.8
15701.0,1,4,1529.0,108,230,6.647826086956521,29.95
15702.0,475,2,140.39,205,30,4.679666666666666,27.82
15703.0,264,1,211.5,0,5,42.3,107.1
15704.0,139,6,3734.6600000000003,442,204,18.3071568627451,118.8
15705.0,200,1,143.1,0,6,23.849999999999998,60.0
15706.0,63,4,1060.56,52,55,19.28290909090909,102.0
15707.0,34,4,916.98,51,205,4.473073170731707,45.0
15708.0,40,9,3887.15,384,337,11.534569732937685,65.4
15709.0,283,2,327.85,305,27,12.142592592592594,38.25
15710.0,416,1,898.87,0,110,8.171545454545454,46.8
15711.0,556,2,420.25,128,25,16.81,34.0
15712.0,8,12,3472.41,729,166,20.91813253012048,101.76
15713.0,142,4,839.64,580,52,16.146923076923077,53.1
15714.0,11,5,783.96,543,48,16.3325,99.0
15715.0,555,5,658.02,63,38,17.316315789473684,34.8
15716.0,145,11,2485.26,586,286,8.68972027972028,81.6
15717.0,233,5,607.0,358,24,25.291666666666668,53.1
15718.0,539,1,293.79,0,18,16.32166666666667,30.0
15719.0,32,31,10195.97,705,1770,5.760435028248587,63.5
15720.0,23,2,739.22,525,153,4.831503267973856,62.400000000000006
15721.0,11,1,471.40000000000003,0,84,5.611904761904762,70.80000000000001
15722.0,35,11,5234.0,604,178,29.40449438202247,231.0
15723.0,364,4,930.7,209,123,7.566666666666667,60.84
15724.0,200,3,310.85,199,17,18.28529411764706,35.7
15725.0,14,1,415.25,0,32,12.9765625,33.0
15726.0,389,1,321.91,0,23,13.99608695652174,31.8
15727.0,16,15,9371.71,668,685,13.681328467153284,295.0
15728.0,379,2,544.6,64,12,45.38333333333333,102.0
15729.0,212,3,192.55,190,11,17.504545454545454,23.0
15730.0,65,5,1726.58,365,111,15.554774774774774,33.0
15731.0,553,1,125.3,0,8,15.6625,26.4
15732.0,211,10,1543.97,461,99,15.595656565656565,39.0
15733.0,282,1,162.3,0,10,16.23,19.8
15734.0,114,4,2263.3,432,43,52.63488372093024,295.0
15735.0,420,1,327.68,0,19,17.246315789473684,30.0
15736.0,434,2,1767.1200000000001,0,100,17.671200000000002,51.0
15737.0,14,8,1188.1200000000001,228,71,16.734084507042255,41.6
15738.0,18,41,13043.32,710,482,27.06082987551867,116.25
15739.0,65,1,449.12,0,8,56.14,107.28
15740.0,48,1,154.88,0,9,17.20888888888889,28.08
15741.0,457,2,208.62,160,12,17.385,35.400000000000006
15742.0,618,1,156.87,0,41,3.82609756097561,16.95
15743.0,15,4,775.96,168,86,9.022790697674418,35.7
15744.0,77,1,34.8,0,3,11.6,13.919999999999998
15745.0,18,4,1094.5900000000001,217,62,17.65467741935484,59.400000000000006
15746.0,133,1,196.88,0,28,7.031428571428571,18.75
15747.0,12,9,2499.81,678,216,11.573194444444445,69.6
15748.0,39,3,609.81,408,36,16.939166666666665,396.9
15749.0,234,3,44534.3,97,10,4453.43,6539.400000000001
15750.0,2,18,6452.991,735,628,10.275463375796178,59.400000000000006
15751.0,460,11,1380.44,272,130,10.618769230769232,45.0
15752.0,39,9,3924.91,417,586,6.697798634812287,50.400000000000006
15753.0,304,1,79.2,0,1,79.2,79.2
15754.0,50,9,3037.61,604,131,23.187862595419848,106.2
15755.0,9,17,5993.12,725,371,16.153962264150945,40.8
15756.0,60,4,528.01,187,191,2.764450261780105,12.75
15757.0,65,6,2940.36,481,193,15.235025906735752,35.7
15758.0,24,1,205.25,0,9,22.805555555555557,34.0
15759.0,217,7,830.9300000000001,519,17,48.87823529411765,183.6
15760.0,630,2,13916.34,0,2,6958.17,6958.17
15761.0,442,1,143.05,0,5,28.610000000000003,39.8
15762.0,64,2,583.75,12,37,15.777027027027026,25.5
15763.0,31,2,1086.92,45,61,17.818360655737706,79.9
15764.0,87,8,4503.08,390,249,18.08465863453815,178.75
15765.0,666,1,370.63,0,25,14.8252,23.4
15766.0,63,3,831.0600000000001,618,26,31.963846153846156,130.8
15768.0,115,34,15308.89,620,1208,12.672922185430464,250.0
15769.0,6,46,88612.52,721,223,397.3655605381166,1980.0
15770.0,612,1,321.45,0,18,17.858333333333334,19.8
15771.0,603,3,1006.54,89,28,35.94785714285714,225.0
15772.0,417,1,280.88,0,16,17.555,34.0
15773.0,5,2,774.52,403,47,16.479148936170212,488.16
15774.0,68,6,1288.34,587,110,11.712181818181817,47.2
15775.0,244,2,150.5,386,9,16.72222222222222,27.36
15776.0,132,1,241.62,0,18,13.423333333333334,25.5
15777.0,240,7,1762.6100000000001,327,39,45.195128205128206,285.6
15778.0,430,1,307.95000000000005,0,17,18.114705882352943,25.5
15779.0,462,2,124.08000000000001,69,8,15.510000000000002,21.8
15780.0,183,3,475.28000000000003,174,29,16.38896551724138,30.6
15781.0,24,3,345.46000000000004,280,20,17.273000000000003,35.400000000000006
15782.0,9,4,4014.1,420,61,65.80491803278689,204.0
15783.0,10,1,246.3,0,14,17.592857142857145,30.24
15784.0,467,2,848.33,204,43,19.72860465116279,63.6
15785.0,32,16,5969.93,691,225,26.533022222222222,187.5
15786.0,45,5,8501.62,490,465,18.28305376344086,79.95
15787.0,25,3,933.26,35,200,4.6663,25.0
15788.0,508,1,221.83,0,14,15.845,30.0
15789.0,357,6,1962.01,265,138,14.217463768115943,31.2
15790.0,9,1,218.75,0,34,6.4338235294117645,24.75
15791.0,43,5,3608.34,598,167,21.60682634730539,81.0
15792.0,399,2,933.84,218,57,16.383157894736843,30.0
15793.0,14,8,2399.57,723,30,79.98566666666667,232.0
15794.0,735,2,777.0,0,15,51.8,130.8
15795.0,149,8,1979.8700000000001,540,131,15.11351145038168,40.56
15796.0,0,17,5171.63,617,293,17.65061433447099,91.8
15797.0,112,6,2821.08,568,12,235.09,408.0
15798.0,492,3,1535.37,188,83,18.49843373493976,40.56
15799.0,75,4,1421.34,342,154,9.22948051948052,59.0
