Customer ID,Recency,Frequency,Monetary,customer_lifespan,total_transactions,avg_order_value,max_order_value,cluster,segment
15143.0,225,2,563.63,206,31,18.181612903225805,39.8,0,At Risk
15144.0,7,29,12160.31,718,349,34.84329512893983,130.8,0,High Value
15145.0,3,4,1194.73,244,67,17.83179104477612,68.0,0,At Risk
15146.0,164,2,1327.16,126,91,14.584175824175825,81.6,0,At Risk
15147.0,239,1,623.5,0,28,22.267857142857142,87.6,0,At Risk
15148.0,10,1,301.29,0,20,15.0645,23.4,0,At Risk
15149.0,133,5,1554.61,515,69,22.53057971014493,220.0,0,At Risk
15150.0,16,13,8977.94,526,573,15.668307155322864,51.0,0,High Value
15151.0,422,2,2085.61,86,57,36.58964912280702,295.0,1,At Risk
15152.0,9,14,5263.83,691,300,17.5461,45.0,0,High Value
15153.0,30,1,329.25,0,22,14.965909090909092,28.08,0,At Risk
15154.0,74,3,1343.72,402,173,7.767167630057804,39.8,0,At Risk
15155.0,382,1,383.97,0,24,15.99875,31.8,1,At Risk
15156.0,0,3,961.49,32,55,17.481636363636365,47.8,0,At Risk
15157.0,3,5,2654.11,725,152,17.46125,90.0,0,At Risk
15158.0,44,2,606.02,356,11,55.09272727272728,165.0,0,At Risk
15159.0,1,34,22116.73,430,810,27.30460493827161,250.0,0,High Value
15160.0,356,4,589.27,63,23,25.62043478260869,106.2,1,At Risk
15161.0,387,1,119.92,0,33,3.633939393939394,9.0,1,At Risk
15162.0,730,1,312.9,0,12,26.075,65.69999999999999,1,At Risk
15163.0,17,2,304.47,173,29,10.49896551724138,69.3,0,At Risk
15164.0,68,9,2028.11,621,352,5.761676136363636,29.700000000000003,0,Regular
15165.0,372,1,487.75,0,27,18.064814814814813,26.1,1,At Risk
15166.0,467,1,167.16,0,12,13.93,19.8,1,At Risk
15167.0,320,5,1627.62,352,304,5.3540131578947365,79.19999999999999,1,At Risk
15168.0,25,1,106.56,0,5,21.312,47.7,0,At Risk
15169.0,381,2,569.22,344,59,9.647796610169491,40.8,1,At Risk
15170.0,406,1,81.15,0,4,20.2875,30.6,1,At Risk
15171.0,330,1,1289.5,0,5,257.9,745.0,1,At Risk
15172.0,8,5,1624.05,227,110,14.764090909090909,40.8,0,At Risk
15173.0,380,7,1494.6,236,86,17.37906976744186,101.88,1,Regular
15174.0,322,2,481.46,87,34,14.160588235294115,37.8,1,At Risk
15175.0,71,1,224.14,0,23,9.745217391304347,19.5,0,At Risk
15176.0,667,1,988.04,0,52,19.000769230769237,49.95,1,At Risk
15177.0,425,1,948.93,0,26,36.49730769230769,204.0,1,At Risk
15178.0,259,1,40.5,0,3,13.5,19.5,1,At Risk
15179.0,17,13,7491.92,718,314,23.859617834394903,114.48,0,High Value
15180.0,366,3,816.9300000000001,221,52,15.710192307692308,35.400000000000006,1,At Risk
15181.0,65,5,1200.2,664,20,60.010000000000005,238.8,0,At Risk
15182.0,153,11,2998.952,502,125,23.991616,166.8,0,Regular
15183.0,547,3,639.93,36,38,16.840263157894736,95.4,1,At Risk
15184.0,28,4,685.39,694,84,8.159404761904762,39.6,0,At Risk
15185.0,69,1,310.62,0,21,14.791428571428572,79.9,0,At Risk
15186.0,13,5,1403.2,682,52,26.984615384615385,60.0,0,At Risk
15187.0,1,16,4777.18,210,91,52.49648351648352,306.0,0,Regular
15188.0,724,1,310.43,0,23,13.496956521739133,39.0,1,At Risk
15189.0,0,46,17524.38,507,241,72.71526970954358,350.4,0,High Value
15190.0,433,1,834.4399999999999,0,40,20.861,51.0,1,At Risk
15191.0,462,3,588.05,225,35,16.80142857142857,30.0,1,At Risk
15192.0,119,5,1666.39,560,91,18.311978021978025,69.6,0,At Risk
15193.0,60,1,499.32,0,19,26.28,70.8,0,At Risk
15194.0,2,28,12021.53,733,476,25.255315126050423,232.0,0,High Value
15195.0,2,1,3861.0,0,1,3861.0,3861.0,0,At Risk
15196.0,432,2,313.7,293,42,7.469047619047619,35.400000000000006,1,At Risk
15197.0,10,6,1877.51,717,59,31.82220338983051,419.4,0,Regular
15198.0,91,5,571.35,597,31,18.43064516129032,91.8,0,At Risk
15199.0,58,10,3122.4,516,51,61.22352941176471,255.0,0,Regular
15200.0,494,1,549.0500000000001,0,30,18.30166666666667,45.9,1,At Risk
15201.0,86,7,1842.95,524,100,18.4295,120.0,0,Regular
15202.0,419,3,6001.49,0,3,2000.496666666667,2667.88,1,High Value
15203.0,25,15,4400.18,705,343,12.828513119533527,33.0,0,Regular
15204.0,356,1,316.58,0,9,35.175555555555555,68.0,1,At Risk
15205.0,84,2,653.24,42,37,17.655135135135136,87.6,0,At Risk
15206.0,9,4,420.3,265,9,46.7,61.2,0,At Risk
15207.0,415,3,683.92,130,24,28.496666666666663,100.8,1,At Risk
15208.0,0,6,970.52,422,48,20.219166666666663,66.0,0,Regular
15209.0,729,1,178.98000000000002,0,13,13.76769230769231,34.0,1,At Risk
15210.0,224,3,1176.19,350,67,17.55507462686567,93.6,0,At Risk
15211.0,59,2,894.4100000000001,304,52,17.20019230769231,38.25,0,At Risk
15212.0,240,2,208.28,135,10,20.828,39.8,0,At Risk
15213.0,318,2,328.35,11,24,13.68125,19.5,1,At Risk
15214.0,1,8,1661.44,241,110,15.104,30.0,0,Regular
15215.0,46,7,2422.4300000000003,566,113,21.437433628318587,175.2,0,Regular
15216.0,87,2,486.09,531,24,20.25375,63.6,0,At Risk
15217.0,562,1,426.24,0,28,15.222857142857142,19.8,1,At Risk
15218.0,10,22,11468.83,672,396,28.96169191919192,255.2,0,High Value
15219.0,175,2,685.45,472,26,26.36346153846154,89.2,0,At Risk
15220.0,51,6,1778.96,229,117,15.204786324786324,46.8,0,Regular
15221.0,365,4,2062.2,271,29,71.1103448275862,175.6,1,At Risk
15222.0,318,11,3550.91,404,138,25.73123188405797,165.0,1,Regular
15223.0,225,5,1417.95,509,34,41.70441176470588,175.2,0,At Risk
15224.0,357,5,871.36,334,35,24.896,94.5,1,At Risk
15225.0,233,1,409.4,0,23,17.8,35.400000000000006,0,At Risk
15226.0,310,1,154.41,0,8,19.30125,30.6,1,At Risk
15227.0,36,9,2488.49,597,120,20.737416666666668,71.4,0,Regular
15228.0,65,6,5580.27,433,234,23.84730769230769,102.0,0,High Value
15229.0,585,1,160.5,0,9,17.833333333333332,30.0,1,At Risk
15230.0,238,2,429.6,1,23,18.678260869565214,59.400000000000006,0,At Risk
15231.0,620,1,250.26,0,14,17.875714285714288,30.0,1,At Risk
15232.0,112,2,612.06,27,31,19.74387096774193,50.0,0,At Risk
15233.0,400,1,59.400000000000006,0,1,59.400000000000006,59.400000000000006,1,At Risk
15234.0,276,1,197.0,0,14,14.071428571428571,19.8,1,At Risk
15235.0,217,16,2772.76,170,178,15.577303370786518,35.400000000000006,0,Regular
15236.0,298,1,321.05,0,15,21.40333333333333,90.0,1,At Risk
15237.0,1,4,1412.32,225,99,14.265858585858584,30.0,0,At Risk
15238.0,28,3,1071.99,154,50,21.4398,135.2,0,At Risk
15239.0,9,2,780.59,68,49,15.930408163265309,35.400000000000006,0,At Risk
15240.0,44,12,4459.9800000000005,689,224,19.910625000000003,101.76,0,Regular
15241.0,66,11,3050.16,587,184,16.57695652173913,85.0,0,Regular
15242.0,421,1,302.04,0,4,75.51,102.0,1,At Risk
15243.0,73,2,927.28,360,61,15.201311475409836,35.400000000000006,0,At Risk
15244.0,64,3,912.08,600,48,19.00166666666667,79.9,0,At Risk
15245.0,133,8,4610.84,461,148,31.154324324324325,244.8,0,Regular
15246.0,237,3,780.4,317,51,15.301960784313724,23.4,0,At Risk
15247.0,121,3,976.06,414,17,57.41529411764706,163.2,0,At Risk
15248.0,410,3,1893.93,122,106,17.867264150943395,102.0,1,At Risk
15249.0,31,18,9266.0,591,502,18.45816733067729,59.400000000000006,0,High Value
15250.0,640,1,60.0,0,3,20.0,20.0,1,At Risk
15251.0,8,21,20324.54,670,230,88.3675652173913,348.0,0,High Value
15252.0,35,5,2103.41,575,118,17.82550847457627,81.6,0,At Risk
15253.0,15,8,2055.09,570,116,17.716293103448276,53.1,0,Regular
15254.0,126,3,1088.35,433,67,16.244029850746266,79.0,0,At Risk
15255.0,66,9,3706.02,670,188,19.71287234042553,165.20000000000002,0,Regular
15256.0,148,2,170.4,413,10,17.04,25.200000000000003,0,At Risk
15257.0,282,2,685.9,130,12,57.15833333333333,290.0,1,At Risk
15258.0,168,2,623.16,48,34,18.328235294117647,38.25,0,At Risk
15259.0,512,4,1182.38,169,57,20.74350877192982,295.0,1,At Risk
15260.0,99,25,8767.73,633,381,23.01241469816273,244.8,0,High Value
15261.0,134,4,1508.0,299,92,16.391304347826086,70.80000000000001,0,At Risk
15262.0,323,3,418.82,164,26,16.108461538461537,23.6,1,At Risk
15263.0,106,1,156.51,0,12,13.0425,17.4,0,At Risk
15264.0,63,2,848.4,466,55,15.425454545454546,29.700000000000003,0,At Risk
15265.0,150,4,3345.64,586,193,17.334922279792746,63.75,0,At Risk
15266.0,337,5,852.21,363,45,18.938,158.0,1,At Risk
15267.0,21,5,1717.36,160,11,156.12363636363636,306.0,0,At Risk
15268.0,478,3,961.9,126,22,43.72272727272728,266.40000000000003,1,At Risk
15269.0,23,3,1225.36,366,35,35.010285714285715,290.0,0,At Risk
15270.0,15,21,8524.86,706,168,50.74321428571429,290.0,0,High Value
15271.0,6,24,4528.54,483,570,7.94480701754386,43.35,0,Regular
15272.0,56,6,2030.95,605,286,7.101223776223776,125.0,0,Regular
15273.0,599,1,228.96,0,1,228.96,228.96,1,At Risk
15274.0,3,2,716.57,14,47,15.24617021276596,35.400000000000006,0,At Risk
15275.0,37,1,615.14,0,41,15.003414634146342,24.9,0,At Risk
15276.0,65,4,619.8,368,178,3.482022471910112,19.8,0,At Risk
15277.0,46,2,476.34,378,26,18.320769230769237,45.0,0,At Risk
15278.0,561,4,496.16,103,29,17.10896551724138,61.2,1,At Risk
15279.0,354,5,1580.54,321,94,16.814255319148934,43.0,1,At Risk
15280.0,171,3,397.52,399,60,6.625333333333333,25.5,0,At Risk
15281.0,58,16,8543.57,368,522,16.36699233716475,139.8,0,High Value
15282.0,569,1,348.59,0,27,12.91074074074074,39.6,1,At Risk
15283.0,389,3,148.32999999999998,127,9,16.481111111111108,33.9,1,At Risk
15284.0,499,1,24.75,0,1,24.75,24.75,1,At Risk
15285.0,407,1,94.92,0,6,15.82,23.4,1,At Risk
15286.0,49,1,240.55,0,3,80.18333333333334,114.75,0,At Risk
15287.0,21,5,856.03,715,36,23.77861111111111,90.0,0,At Risk
15288.0,42,10,3715.38,622,153,24.283529411764707,135.0,0,Regular
15289.0,28,5,1593.09,592,97,16.42360824742268,99.84,0,At Risk
15290.0,4,26,10496.28,649,292,35.946164383561644,149.76,0,High Value
15291.0,25,40,13517.76,710,244,55.40065573770492,408.0,0,High Value
15292.0,200,1,178.39,0,24,7.432916666666666,15.95,0,At Risk
15293.0,665,1,247.5,0,19,13.026315789473683,23.6,1,At Risk
15294.0,410,1,233.35,0,15,15.556666666666668,19.8,1,At Risk
15295.0,653,1,207.04,0,52,3.981538461538461,13.9,1,At Risk
15296.0,50,12,10323.03,636,534,19.331516853932584,238.8,0,High Value
15297.0,9,3,641.94,53,39,16.46,27.04,0,At Risk
15298.0,1,23,9061.77,729,425,21.321811764705885,990.0,0,High Value
15299.0,66,10,6156.53,629,10,615.653,1003.2,0,High Value
15300.0,63,1,496.44,0,28,17.73,34.8,0,At Risk
15301.0,50,17,6909.67,399,345,20.028028985507248,622.5,0,High Value
15302.0,729,1,308.0,0,15,20.53333333333333,41.7,1,At Risk
15303.0,289,3,1224.18,393,69,17.741739130434784,35.400000000000006,1,At Risk
15304.0,60,9,796.4,360,24,33.18333333333333,102.0,0,Regular
15305.0,554,1,93.6,0,5,18.72,30.0,1,At Risk
15306.0,63,9,3484.73,594,162,21.51067901234568,207.36,0,Regular
15307.0,95,1,205.3,0,12,17.108333333333334,22.5,0,At Risk
15308.0,273,1,310.47,0,19,16.340526315789475,25.5,1,At Risk
15309.0,610,4,797.96,124,54,14.777037037037038,29.5,1,At Risk
15310.0,478,1,1634.64,0,45,36.32533333333333,201.6,1,At Risk
15311.0,0,208,114966.42,738,4306,26.69912215513237,408.0,2,High Value
15312.0,74,12,2930.19,648,163,17.976625766871166,81.6,0,Regular
15313.0,109,1,52.0,0,1,52.0,52.0,0,At Risk
15314.0,198,3,820.45,228,50,16.409000000000002,127.5,0,At Risk
15315.0,63,2,570.5,51,37,15.41891891891892,34.8,0,At Risk
15316.0,326,1,165.0,0,1,165.0,165.0,1,At Risk
15317.0,676,1,129.75,0,5,25.95,59.400000000000006,1,At Risk
15318.0,3,1,312.62,0,33,9.473333333333333,47.400000000000006,0,At Risk
15319.0,283,1,204.5,0,16,12.78125,25.5,1,At Risk
15320.0,43,1,267.13,0,36,7.420277777777778,69.6,0,At Risk
15321.0,70,12,6709.7300000000005,603,309,21.714336569579288,92.5,0,High Value
15322.0,85,2,1390.86,390,83,16.75734939759036,79.95,0,At Risk
15323.0,562,3,434.6,99,29,14.986206896551725,23.25,1,At Risk
15324.0,700,1,140.22000000000003,0,8,17.527500000000003,35.400000000000006,1,At Risk
15325.0,103,8,1601.46,557,224,7.149375,23.8,0,Regular
15326.0,333,5,1700.52,404,129,13.182325581395348,33.9,1,At Risk
15327.0,52,1,208.75,0,10,20.875,38.25,0,At Risk
15328.0,407,1,107.24,0,8,13.405,23.700000000000003,1,At Risk
15329.0,38,11,2958.83,686,154,19.213181818181816,76.5,0,Regular
15330.0,31,2,714.9599999999999,28,13,54.99692307692307,254.4,0,At Risk
15331.0,499,3,767.91,109,44,17.4525,60.0,1,At Risk
15332.0,365,6,4892.68,147,154,31.770649350649357,122.4,1,Regular
15333.0,207,1,1028.56,0,16,64.285,180.0,0,At Risk
15334.0,156,3,350.82,16,98,3.579795918367347,20.65,0,At Risk
15335.0,53,1,170.22,0,35,4.863428571428571,15.0,0,At Risk
15336.0,401,1,240.5,0,15,16.033333333333335,19.8,1,At Risk
15337.0,410,1,373.02,0,21,17.762857142857143,30.0,1,At Risk
15338.0,676,1,277.93,0,58,4.791896551724138,19.8,1,At Risk
15339.0,65,7,1821.02,602,220,8.277363636363637,90.0,0,Regular
15340.0,561,1,105.5,0,7,15.071428571428571,19.8,1,At Risk
15341.0,80,2,2402.72,368,24,100.11333333333332,180.0,0,At Risk
15342.0,129,1,406.09,0,24,16.920416666666668,30.6,0,At Risk
15343.0,86,1,364.5,0,21,17.357142857142858,31.8,0,At Risk
15344.0,0,3,563.94,73,26,21.69,51.0,0,At Risk
15345.0,45,1,393.54,0,20,19.677,30.0,0,At Risk
15346.0,332,3,596.12,98,37,16.111351351351352,25.5,1,At Risk
15347.0,365,4,1162.0,71,36,32.27777777777778,120.0,1,At Risk
15348.0,71,1,158.04,0,9,17.56,30.0,0,At Risk
15349.0,157,2,463.91,29,71,6.533943661971831,38.25,0,At Risk
15350.0,372,2,547.6,9,30,18.25333333333333,25.200000000000003,1,At Risk
15351.0,11,10,3430.22,420,314,10.924267515923566,90.0,0,Regular
15352.0,548,1,111.15,0,34,3.269117647058824,12.75,1,At Risk
15353.0,254,7,2794.47,483,360,7.762416666666666,76.5,0,Regular
15354.0,602,3,284.4,0,3,94.8,94.8,1,At Risk
15355.0,28,2,277.05,23,14,19.789285714285715,47.7,0,At Risk
15356.0,30,13,3239.57,390,669,4.842406576980569,35.400000000000006,0,Regular
15358.0,4,42,16425.86,727,1089,15.083434343434345,79.0,0,High Value
15359.0,662,8,181.35,30,16,11.334375,24.75,1,Regular
15360.0,39,1,427.93,0,13,32.917692307692306,50.400000000000006,0,At Risk
15361.0,361,4,689.07,181,10,68.90700000000001,203.52,1,At Risk
15362.0,448,2,613.08,290,40,15.327000000000002,35.8,1,At Risk
15363.0,372,2,678.11,120,35,19.37457142857143,39.6,1,At Risk
15364.0,95,2,913.19,158,29,31.489310344827587,237.6,0,At Risk
15365.0,25,13,4557.13,647,218,20.904266055045877,99.6,0,Regular
15366.0,74,7,2389.08,576,138,17.312173913043477,104.4,0,Regular
15367.0,56,11,5081.33,671,279,18.212652329749105,71.4,0,High Value
15368.0,20,2,722.74,372,8,90.3425,279.24,0,At Risk
15369.0,491,11,6251.26,239,59,105.9535593220339,534.6,1,High Value
15370.0,40,8,3739.01,369,144,25.965347222222224,262.79999999999995,0,Regular
15371.0,661,1,59.400000000000006,0,1,59.400000000000006,59.400000000000006,1,At Risk
15372.0,136,8,6017.06,526,57,105.56245614035087,360.0,0,High Value
15373.0,7,17,3084.54,578,189,16.32031746031746,102.0,0,Regular
15374.0,128,2,307.32,495,10,30.732,91.8,0,At Risk
15375.0,689,1,60.96,0,6,10.159999999999998,15.0,1,At Risk
15376.0,39,3,1221.56,182,116,10.530689655172411,34.8,0,At Risk
15377.0,382,4,1211.75,32,21,57.70238095238095,250.2,1,At Risk
15378.0,462,2,246.5,39,12,20.541666666666668,39.0,1,At Risk
15379.0,168,8,4877.84,231,263,18.546920152091257,70.80000000000001,0,Regular
15380.0,8,11,3248.96,729,52,62.48,265.5,0,Regular
15381.0,213,5,1890.57,369,24,78.77374999999999,349.5,0,At Risk
15382.0,14,12,13733.55,720,632,21.730300632911398,130.8,0,High Value
15384.0,169,4,2027.79,422,118,17.184661016949153,102.0,0,At Risk
15385.0,39,3,942.08,637,21,44.860952380952384,244.8,0,At Risk
15386.0,185,1,394.14,0,31,12.714193548387096,23.4,0,At Risk
15387.0,491,1,468.65,0,20,23.4325,83.4,1,At Risk
15388.0,269,1,140.54,0,10,14.053999999999998,23.4,1,At Risk
15389.0,171,5,2733.8,509,6,455.6333333333334,604.8,0,At Risk
15390.0,395,2,1216.66,12,77,15.80077922077922,33.0,1,At Risk
15391.0,583,1,289.87,0,12,24.155833333333334,76.32000000000001,1,At Risk
15392.0,4,7,2911.62,426,144,20.219583333333333,152.64,0,Regular
15393.0,15,5,891.34,707,44,20.257727272727276,79.5,0,At Risk
15394.0,9,11,5286.8,714,227,23.28986784140969,76.5,0,High Value
15395.0,325,1,107.45,0,7,15.35,17.85,1,At Risk
15396.0,112,2,796.38,471,16,49.77375,283.20000000000005,0,At Risk
15397.0,289,1,94.0,0,6,15.666666666666666,17.85,1,At Risk
15398.0,15,2,1345.53,62,73,18.43191780821918,35.7,0,At Risk
15399.0,0,3,815.77,77,50,16.3154,49.92,0,At Risk
15400.0,91,8,1302.3,468,27,48.23333333333333,139.5,0,Regular
15401.0,451,2,216.95,116,14,15.49642857142857,25.5,1,At Risk
15402.0,148,6,1830.54,443,131,13.97358778625954,45.36,0,Regular
15403.0,491,2,170.88,238,8,21.36,27.36,1,At Risk
15404.0,375,1,257.06,0,16,16.06625,20.88,1,At Risk
15405.0,188,2,659.84,386,30,21.994666666666667,102.0,0,At Risk
15406.0,30,4,975.87,422,122,7.998934426229508,48.75,0,At Risk
15407.0,33,4,1046.74,271,148,7.072567567567567,195.0,0,At Risk
15408.0,263,1,267.18,0,34,7.858235294117647,22.5,1,At Risk
15409.0,720,1,131.25,0,9,14.583333333333334,22.95,1,At Risk
15410.0,83,10,4685.72,515,162,28.9241975308642,118.8,0,Regular
15411.0,25,4,1348.93,156,98,13.764591836734697,51.0,0,At Risk
15412.0,170,1,190.53,0,10,19.053,102.0,0,At Risk
15413.0,691,5,6798.72,47,25,271.9488,784.8000000000001,1,High Value
15414.0,9,3,774.9000000000001,232,39,19.86923076923077,59.400000000000006,0,At Risk
15415.0,312,1,559.61,0,47,11.906595744680851,31.200000000000003,1,At Risk
15416.0,64,7,4572.82,611,228,20.05622807017544,153.0,0,Regular
15417.0,84,1,508.8,0,28,18.17142857142857,20.8,0,At Risk
15418.0,424,2,449.42,161,68,6.609117647058824,45.9,1,At Risk
15419.0,24,1,135.86,0,8,16.9825,36.0,0,At Risk
15420.0,433,6,743.0,300,56,13.267857142857142,30.0,1,Regular
15421.0,58,10,3805.34,673,316,12.04221518987342,45.0,0,Regular
15422.0,322,7,1619.97,347,120,13.49975,65.69999999999999,1,Regular
15423.0,37,3,266.89,583,14,19.06357142857143,45.0,0,At Risk
15424.0,253,3,597.78,208,33,18.114545454545453,60.48,0,At Risk
15425.0,399,4,1941.12,263,143,13.574265734265737,72.0,1,At Risk
15426.0,18,9,2156.35,567,429,5.026456876456876,81.36,0,Regular
15427.0,32,3,1430.54,13,292,4.899109589041096,34.68,0,At Risk
15428.0,14,4,762.75,706,44,17.335227272727273,39.95,0,At Risk
15429.0,26,2,397.35,48,82,4.845731707317073,35.400000000000006,0,At Risk
15430.0,467,2,954.75,60,36,26.52083333333333,76.5,1,At Risk
15431.0,502,1,153.24,0,2,76.62,122.04,1,At Risk
15432.0,22,2,320.76,518,16,20.0475,38.25,0,At Risk
15433.0,213,2,533.3,53,41,13.00731707317073,16.5,0,At Risk
15434.0,7,11,2567.06,675,134,19.15716417910448,60.0,0,Regular
15435.0,21,1,149.29,0,29,5.147931034482759,12.5,0,At Risk
15436.0,11,3,1067.75,221,291,3.669243986254296,22.5,0,At Risk
15437.0,261,2,393.45,378,57,6.902631578947368,35.7,1,At Risk
15438.0,130,1,156.57999999999998,0,25,6.263199999999999,17.4,0,At Risk
15439.0,404,4,1269.05,248,57,22.264035087719297,81.6,1,At Risk
15440.0,54,3,383.68,154,62,6.188387096774194,42.5,0,At Risk
15441.0,395,3,1254.21,334,57,22.00368421052632,76.5,1,At Risk
15442.0,248,1,594.0,0,2,297.0,297.0,1,At Risk
15443.0,1,14,5114.2300000000005,640,625,8.182768000000001,50.150000000000006,0,High Value
15444.0,8,2,1411.21,31,214,6.594439252336449,27.04,0,At Risk
15445.0,263,2,284.5,326,14,20.321428571428573,38.25,1,At Risk
15446.0,376,3,399.75,349,112,3.5691964285714284,11.9,1,At Risk
15447.0,330,5,492.88,294,29,16.99586206896552,29.0,1,At Risk
15448.0,312,2,788.8100000000001,361,49,16.098163265306123,34.8,1,At Risk
15449.0,25,3,974.52,235,60,16.242,31.200000000000003,0,At Risk
15450.0,29,1,429.84,0,30,14.328,27.0,0,At Risk
15451.0,433,2,226.86,164,60,3.781,19.9,1,At Risk
15452.0,29,6,1785.11,481,199,8.970402010050252,35.400000000000006,0,Regular
15453.0,1,7,1371.77,185,279,4.91673835125448,30.0,0,Regular
15454.0,361,2,305.99,256,40,7.64975,21.9,1,At Risk
15455.0,597,1,38.25,0,2,19.125,25.5,1,At Risk
15456.0,282,10,2091.52,448,227,9.21374449339207,69.0,1,Regular
15457.0,261,1,237.07,0,58,4.087413793103448,19.9,1,At Risk
15458.0,24,2,370.44,376,13,28.495384615384616,39.6,0,At Risk
15459.0,416,2,202.83,80,7,28.97571428571429,69.6,1,At Risk
15460.0,353,1,214.26,0,56,3.826071428571428,13.2,1,At Risk
15461.0,460,2,429.7,170,2,214.85,219.7,1,At Risk
15462.0,93,4,737.05,351,41,17.976829268292683,45.0,0,At Risk
15463.0,28,1,126.14,0,7,18.02,30.6,0,At Risk
15464.0,337,1,1044.65,0,155,6.739677419354839,59.9,1,At Risk
15465.0,19,32,12100.4,710,255,47.45254901960784,525.5999999999999,0,High Value
15466.0,84,4,1560.46,651,262,5.955954198473282,35.400000000000006,0,At Risk
15467.0,8,3,524.88,142,52,10.093846153846156,46.8,0,At Risk
15468.0,50,3,1430.48,341,80,17.881,60.48,0,At Risk
15469.0,49,3,874.25,388,43,20.33139534883721,83.2,0,At Risk
15470.0,575,1,63.42,0,4,15.855,21.0,1,At Risk
15471.0,1,3,1292.01,548,155,8.335548387096773,163.2,0,At Risk
15472.0,112,1,371.56,0,76,4.888947368421053,16.6,0,At Risk
15473.0,13,8,2046.0,430,14,146.14285714285714,306.0,0,Regular
15474.0,595,1,150.35,0,19,7.913157894736842,35.400000000000006,1,At Risk
15475.0,76,1,454.11,0,29,15.65896551724138,47.8,0,At Risk
15476.0,379,4,2209.98,62,79,27.974430379746835,111.2,1,At Risk
15477.0,649,1,368.4,0,2,184.2,306.0,1,At Risk
15478.0,39,3,1983.48,534,69,28.74608695652174,118.8,0,At Risk
15479.0,732,1,147.4,0,9,16.37777777777778,17.85,1,At Risk
15480.0,115,5,6279.0,559,215,29.204651162790697,1868.56,0,High Value
15481.0,400,1,1993.34,0,38,52.456315789473685,306.0,1,At Risk
15482.0,15,19,14417.36,721,148,97.4145945945946,716.4,0,High Value
15483.0,160,10,817.82,522,269,3.040223048327137,30.0,0,Regular
15484.0,0,6,4652.1,732,240,19.383750000000003,118.8,0,Regular
15485.0,29,7,4810.92,707,137,35.11620437956204,204.0,0,Regular
15486.0,526,1,102.0,0,1,102.0,102.0,1,At Risk
15487.0,679,1,231.32,0,14,16.52285714285714,30.0,1,At Risk
15488.0,92,5,431.92,490,11,39.26545454545455,148.72,0,At Risk
15489.0,22,8,2419.61,670,114,21.22464912280702,71.4,0,Regular
15490.0,429,1,210.85,0,25,8.434,32.45,1,At Risk
15491.0,94,6,3100.09,140,154,20.130454545454548,88.80000000000001,0,Regular
15492.0,27,2,659.46,46,35,18.84171428571429,50.0,0,At Risk
15493.0,32,9,4121.68,622,612,6.734771241830066,51.0,0,Regular
15494.0,20,5,3702.6,707,368,10.06141304347826,151.20000000000002,0,At Risk
15495.0,378,1,246.5,0,20,12.325,30.0,1,At Risk
15496.0,630,1,146.14,0,22,6.642727272727272,15.8,1,At Risk
15497.0,17,9,8657.39,703,121,71.54867768595041,232.0,0,High Value
15498.0,2,44,24972.86,720,941,26.538639744952174,178.5,0,High Value
15499.0,723,1,158.65,0,41,3.8695121951219513,11.8,1,At Risk
15500.0,7,4,1131.56,73,68,16.640588235294118,35.400000000000006,0,At Risk
15501.0,404,2,399.95,10,69,5.796376811594203,19.9,1,At Risk
15502.0,15,14,13003.87,539,330,39.40566666666667,3155.95,0,High Value
15503.0,362,2,257.3,363,117,2.1991452991452998,9.95,1,At Risk
15504.0,80,4,402.7,584,64,6.2921875,29.85,0,At Risk
15505.0,52,5,3610.96,102,97,37.22639175257732,177.0,0,At Risk
15506.0,22,6,2030.33,454,273,7.437106227106227,60.0,0,Regular
15507.0,171,1,475.86,0,45,10.574666666666667,29.85,0,At Risk
15508.0,188,6,1000.27,46,92,10.8725,45.0,0,Regular
15509.0,379,1,152.41,0,26,5.861923076923077,15.9,1,At Risk
15510.0,330,1,250.0,0,1,250.0,250.0,1,At Risk
15511.0,11,5,900.53,73,158,5.699556962025317,38.25,0,At Risk
15512.0,155,4,331.58,520,32,10.361875,39.0,0,At Risk
15513.0,32,35,26437.05,661,547,48.33098720292504,295.0,0,High Value
15514.0,11,18,6392.06,722,317,20.16422712933754,734.4000000000001,0,High Value
15515.0,386,1,171.81,0,7,24.544285714285717,60.0,1,At Risk
15516.0,44,3,62.43,1,15,4.162,8.67,0,At Risk
15517.0,232,1,267.03,0,27,9.89,30.6,0,At Risk
15518.0,63,15,4189.99,655,448,9.35265625,59.400000000000006,0,Regular
15519.0,382,2,344.61,63,37,9.313783783783784,81.36,1,At Risk
15520.0,1,1,343.5,0,18,19.08333333333333,34.68,0,At Risk
15521.0,39,16,7098.24,663,403,17.61349875930521,250.0,0,High Value
15522.0,32,2,397.99,54,56,7.106964285714286,39.84,0,At Risk
15523.0,83,16,17259.19,653,212,81.41127358490566,697.5,0,High Value
15524.0,24,2,591.4,582,9,65.71111111111111,440.0,0,At Risk
15525.0,1,4,890.22,380,180,4.945666666666667,29.85,0,At Risk
15526.0,32,2,148.44,0,4,37.11,119.4,0,At Risk
15527.0,18,23,5554.89,705,329,16.884164133738604,102.0,0,High Value
15528.0,253,1,229.33,0,26,8.820384615384615,58.0,1,At Risk
15529.0,22,12,4783.66,371,785,6.093834394904459,59.400000000000006,0,Regular
15530.0,21,5,1808.68,491,142,12.737183098591547,51.0,0,At Risk
15531.0,7,2,1972.39,22,219,9.00634703196347,54.75,0,At Risk
