customer_id,total_spent,orders,segment
15239,780.59,2,Low Value
15240,4459.9800000000005,12,Low Value
15241,3050.160000000001,11,Low Value
15242,302.04,1,Low Value
15243,927.2800000000003,2,Low Value
15244,912.0800000000002,3,Low Value
15245,4610.839999999999,8,Low Value
15246,780.4000000000001,3,Low Value
15247,976.0600000000001,3,Low Value
15248,1893.9299999999998,3,Low Value
15249,9266.000000000005,18,Medium Value
15250,60,1,Low Value
15251,20324.540000000008,21,High Value
15252,2103.4099999999994,5,Low Value
15253,2055.090000000001,8,Low Value
15254,1088.35,3,Low Value
15255,3706.019999999998,9,Low Value
15256,170.39999999999998,2,Low Value
15257,685.9,2,Low Value
15258,623.1599999999999,2,Low Value
15259,1182.38,4,Low Value
15260,8767.73,25,Medium Value
15261,1508.0000000000005,4,Low Value
15262,418.81999999999994,3,Low Value
15263,156.51,1,Low Value
15264,848.4000000000002,2,Low Value
15265,3345.6400000000012,4,Low Value
15266,852.2100000000002,5,Low Value
15267,1717.36,5,Low Value
15268,961.9,3,Low Value
15269,1225.36,3,Low Value
15270,8524.859999999995,21,Medium Value
15271,4528.539999999997,24,Low Value
15272,2030.9500000000019,6,Low Value
15273,228.96,1,Low Value
15274,716.5700000000003,2,Low Value
15275,615.14,1,Low Value
15276,619.8000000000001,4,Low Value
15277,476.34000000000003,2,Low Value
15278,496.16,4,Low Value
15279,1580.5400000000009,5,Low Value
15280,397.5199999999998,3,Low Value
15281,8543.569999999987,16,Medium Value
15282,348.5899999999999,1,Low Value
15283,148.33,3,Low Value
15284,24.75,1,Low Value
15285,94.92000000000002,1,Low Value
15286,240.55,1,Low Value
15287,856.0300000000002,5,Low Value
15288,3715.3800000000015,10,Low Value
15289,1593.0900000000001,5,Low Value
15290,10496.28,26,High Value
15291,13517.759999999997,40,High Value
15292,178.39000000000004,1,Low Value
15293,247.5,1,Low Value
15294,233.35000000000002,1,Low Value
15295,207.04000000000002,1,Low Value
15296,10323.029999999992,12,High Value
15297,641.94,3,Low Value
15298,9061.769999999995,23,Medium Value
15299,6156.530000000001,10,Medium Value
15300,496.4399999999999,1,Low Value
15301,6909.6699999999955,17,Medium Value
15302,308.00000000000006,1,Low Value
15303,1224.1800000000005,3,Low Value
15304,796.4000000000001,9,Low Value
15305,93.60000000000001,1,Low Value
15306,3484.7300000000005,9,Low Value
15307,205.3,1,Low Value
15308,310.47,1,Low Value
15309,797.96,4,Low Value
15310,1634.6399999999999,1,Low Value
15311,114966.41999999934,208,High Value
15312,2930.1899999999996,12,Low Value
15313,52,1,Low Value
15314,820.4499999999999,3,Low Value
15315,570.5,2,Low Value
15316,165,1,Low Value
15317,129.75,1,Low Value
15318,312.6200000000001,1,Low Value
15319,204.50000000000009,1,Low Value
15320,267.13,1,Low Value
15321,6709.729999999995,12,Medium Value
15322,1390.86,2,Low Value
15323,434.59999999999997,3,Low Value
15324,140.22000000000003,1,Low Value
15325,1601.4600000000003,8,Low Value
15326,1700.5199999999998,5,Low Value
15327,208.75,1,Low Value
15328,107.24000000000002,1,Low Value
15329,2958.8300000000013,11,Low Value
15330,714.9599999999999,2,Low Value
15331,767.9099999999999,3,Low Value
15332,4892.68,6,Low Value
15333,1028.5600000000002,1,Low Value
15334,350.8199999999999,3,Low Value
15335,170.22000000000003,1,Low Value
15336,240.5,1,Low Value
15337,373.02,1,Low Value
15338,277.9299999999999,1,Low Value
15339,1821.020000000001,7,Low Value
15340,105.5,1,Low Value
15341,2402.72,2,Low Value
15342,406.09000000000003,1,Low Value
15343,364.4999999999999,1,Low Value
15344,563.94,3,Low Value
15345,393.53999999999996,1,Low Value
15346,596.1200000000001,3,Low Value
15347,1162.0000000000002,4,Low Value
15348,158.04000000000002,1,Low Value
15349,463.90999999999985,2,Low Value
15350,547.5999999999999,2,Low Value
15351,3430.2199999999993,10,Low Value
15352,111.15,1,Low Value
15353,2794.469999999999,7,Low Value
15354,284.4,3,Low Value
15355,277.05000000000007,2,Low Value
15356,3239.5700000000006,13,Low Value
15358,16425.86000000004,42,High Value
15359,181.35,8,Low Value
15360,427.93000000000006,1,Low Value
15361,689.0700000000002,4,Low Value
15362,613.08,2,Low Value
15363,678.1100000000001,2,Low Value
15364,913.1900000000005,2,Low Value
15365,4557.129999999998,13,Low Value
15366,2389.079999999999,7,Low Value
15367,5081.33,11,Medium Value
15368,722.74,2,Low Value
15369,6251.259999999999,11,Medium Value
15370,3739.0099999999993,8,Low Value
15371,59.400000000000006,1,Low Value
15372,6017.0599999999995,8,Medium Value
15373,3084.540000000001,17,Low Value
15374,307.32,2,Low Value
15375,60.959999999999994,1,Low Value
15376,1221.56,3,Low Value
15377,1211.75,4,Low Value
15378,246.5,2,Low Value
15379,4877.840000000001,8,Low Value
15380,3248.960000000002,11,Low Value
15381,1890.5699999999997,5,Low Value
15382,13733.54999999997,12,High Value
15384,2027.7900000000006,4,Low Value
15385,942.0800000000002,3,Low Value
15386,394.14,1,Low Value
15387,468.65,1,Low Value
15388,140.54000000000002,1,Low Value
15389,2733.8,5,Low Value
15390,1216.6600000000003,2,Low Value
15391,289.87,1,Low Value
15392,2911.6199999999985,7,Low Value
15393,891.3400000000001,5,Low Value
15394,5286.800000000006,11,Medium Value
15395,107.45000000000002,1,Low Value
15396,796.3799999999999,2,Low Value
15397,94,1,Low Value
15398,1345.53,2,Low Value
15399,815.7699999999998,3,Low Value
15400,1302.3000000000002,8,Low Value
15401,216.95,2,Low Value
15402,1830.5400000000006,6,Low Value
15403,170.88,2,Low Value
15404,257.06,1,Low Value
15405,659.84,2,Low Value
15406,975.8699999999999,4,Low Value
15407,1046.7400000000002,4,Low Value
15408,267.18,1,Low Value
15409,131.25,1,Low Value
15410,4685.720000000004,10,Low Value
15411,1348.9300000000003,4,Low Value
15412,190.53,1,Low Value
15413,6798.719999999999,5,Medium Value
15414,774.8999999999999,3,Low Value
15415,559.61,1,Low Value
15416,4572.82,7,Low Value
15417,508.8000000000002,1,Low Value
15418,449.42,2,Low Value
15419,135.86,1,Low Value
15420,742.9999999999999,6,Low Value
15421,3805.3399999999997,10,Low Value
15422,1619.9700000000003,7,Low Value
15423,266.89,3,Low Value
15424,597.7800000000001,3,Low Value
15425,1941.1199999999994,4,Low Value
15426,2156.3500000000026,9,Low Value
15427,1430.54,3,Low Value
15428,762.7500000000003,4,Low Value
15429,397.3499999999999,2,Low Value
15430,954.75,2,Low Value
15431,153.24,1,Low Value
15432,320.76000000000005,2,Low Value
15433,533.2999999999998,2,Low Value
15434,2567.0599999999986,11,Low Value
15435,149.29000000000005,1,Low Value
15436,1067.7500000000002,3,Low Value
15437,393.4499999999999,2,Low Value
15438,156.58,1,Low Value
15439,1269.0499999999995,4,Low Value
15440,383.6799999999999,3,Low Value
15441,1254.2100000000005,3,Low Value
15442,594,1,Low Value
15443,5114.229999999992,14,Medium Value
15444,1411.2100000000007,2,Low Value
15445,284.5,2,Low Value
15446,399.74999999999983,3,Low Value
15447,492.88,5,Low Value
15448,788.8099999999997,2,Low Value
15449,974.52,3,Low Value
15450,429.84,1,Low Value
15451,226.85999999999993,2,Low Value
15452,1785.1100000000008,6,Low Value
15453,1371.7700000000016,7,Low Value
15454,305.98999999999995,2,Low Value
15455,38.25,1,Low Value
15456,2091.519999999998,10,Low Value
15457,237.07000000000002,1,Low Value
15458,370.44,2,Low Value
15459,202.83,2,Low Value
15460,214.2599999999999,1,Low Value
15461,429.7,2,Low Value
15462,737.0499999999998,4,Low Value
15463,126.14,1,Low Value
15464,1044.6500000000003,1,Low Value
15465,12100.400000000003,32,High Value
15466,1560.4600000000005,4,Low Value
15467,524.8800000000001,3,Low Value
15468,1430.4800000000002,3,Low Value
15469,874.2499999999998,3,Low Value
15470,63.419999999999995,1,Low Value
15471,1292.0099999999993,3,Low Value
15472,371.55999999999983,1,Low Value
15473,2046,8,Low Value
15474,150.35000000000002,1,Low Value
15475,454.10999999999996,1,Low Value
15476,2209.98,4,Low Value
15477,368.4,1,Low Value
15478,1983.4799999999996,3,Low Value
15479,147.39999999999998,1,Low Value
15480,6279,5,Medium Value
15481,1993.34,1,Low Value
15482,14417.36,19,High Value
15483,817.82,10,Low Value
15484,4652.100000000003,6,Low Value
15485,4810.919999999999,7,Low Value
15486,102,1,Low Value
15487,231.32,1,Low Value
15488,431.92,5,Low Value
15489,2419.610000000001,8,Low Value
15490,210.84999999999997,1,Low Value
15491,3100.090000000001,6,Low Value
15492,659.4599999999999,2,Low Value
15493,4121.679999999989,9,Low Value
15494,3702.6000000000017,5,Low Value
15495,246.5,1,Low Value
15496,146.14000000000001,1,Low Value
15497,8657.389999999989,9,Medium Value
15498,24972.86,44,High Value
15499,158.64999999999998,1,Low Value
15500,1131.5600000000002,4,Low Value
15501,399.9499999999999,2,Low Value
15502,13003.869999999995,14,High Value
15503,257.29999999999984,2,Low Value
15504,402.69999999999993,4,Low Value
15505,3610.9600000000005,5,Low Value
15506,2030.3299999999986,6,Low Value
15507,475.85999999999996,1,Low Value
15508,1000.2700000000003,6,Low Value
15509,152.40999999999997,1,Low Value
15510,250,1,Low Value
15511,900.53,5,Low Value
15512,331.58000000000004,4,Low Value
15513,26437.050000000032,35,High Value
15514,6392.059999999997,18,Medium Value
15515,171.81,1,Low Value
15516,62.43,3,Low Value
15517,267.03000000000003,1,Low Value
15518,4189.989999999995,15,Low Value
15519,344.60999999999984,2,Low Value
15520,343.49999999999994,1,Low Value
15521,7098.239999999994,16,Medium Value
15522,397.99,2,Low Value
15523,17259.190000000006,16,High Value
15524,591.4,2,Low Value
15525,890.2200000000004,4,Low Value
15526,148.44,2,Low Value
15527,5554.889999999995,23,Medium Value
15528,229.32999999999996,1,Low Value
15529,4783.659999999991,12,Low Value
15530,1808.6799999999996,5,Low Value
15531,1972.3899999999996,2,Low Value
15532,3738.8499999999945,10,Low Value
15533,807.5699999999997,3,Low Value
15534,162.25,1,Low Value
15535,1044.3700000000017,6,Low Value
15536,259.09000000000003,1,Low Value
15537,110.92000000000003,1,Low Value
15538,3358.4,6,Low Value
15539,538.4599999999999,1,Low Value
15540,460.68000000000006,2,Low Value
15541,85.13000000000002,1,Low Value
15542,855.7100000000007,3,Low Value
15543,242.26,2,Low Value
15544,7807.890000000011,20,Medium Value
15545,288.96999999999997,2,Low Value
15546,1079.1,2,Low Value
15547,10057.050000000003,26,High Value
15548,158.09,1,Low Value
15549,2334.159999999999,8,Low Value
15550,2211.0499999999984,12,Low Value
15551,1679.8100000000013,7,Low Value
15552,252.52,2,Low Value
15553,428.92999999999995,1,Low Value
15554,217.2,1,Low Value
15555,11243.91000000006,36,High Value
15556,279.77000000000004,1,Low Value
15557,468.91,1,Low Value
15558,202.67999999999998,1,Low Value
15559,1109.4,1,Low Value
15560,153.51999999999998,2,Low Value
15561,1934.39,8,Low Value
15562,671.4300000000001,3,Low Value
15563,2859.4599999999973,7,Low Value
15564,70.74000000000001,2,Low Value
15565,173.15999999999997,2,Low Value
15566,227.87,2,Low Value
15567,186.01,1,Low Value
15568,758.29,3,Low Value
15569,3583.450000000001,10,Low Value
15570,8736.489999999987,25,Medium Value
15571,3892.3499999999976,14,Low Value
15572,3965.200000000002,10,Low Value
15573,1188.420000000001,5,Low Value
15574,1101.4400000000003,6,Low Value
15575,30.1,1,Low Value
15576,921.37,1,Low Value
15577,396.02999999999986,5,Low Value
15578,127.1,1,Low Value
15579,1250.630000000002,5,Low Value
15580,1375.3899999999996,8,Low Value
15581,7480.39999999999,38,Medium Value
15582,682.91,3,Low Value
15583,95.96000000000001,1,Low Value
15584,1268.2000000000014,6,Low Value
15585,455.3,1,Low Value
15586,1139.1,3,Low Value
15587,1522.0799999999997,7,Low Value
15588,579.6,1,Low Value
15589,478.53000000000003,3,Low Value
15590,1496.6000000000001,5,Low Value
15591,217.9,3,Low Value
15592,388.58000000000004,1,Low Value
15593,199.8,1,Low Value
15594,1771.78,5,Low Value
15595,357.6,1,Low Value
15596,2727.7200000000003,9,Low Value
15597,563.3700000000002,2,Low Value
15598,548.0199999999998,2,Low Value
15599,1250.0600000000002,3,Low Value
15600,1199.3100000000002,4,Low Value
15601,14191.740000000027,30,High Value
15602,3137.9599999999996,16,Low Value
15603,88.48,2,Low Value
15604,216.39,1,Low Value
15605,1741.95,9,Low Value
15606,5230.989999999998,17,Medium Value
15607,1708.9699999999998,9,Low Value
15608,1785.9799999999998,5,Low Value
15609,298.48,1,Low Value
15610,112.46,1,Low Value
15611,2997.2799999999993,26,Low Value
15612,195.15,2,Low Value
15613,433.7199999999999,1,Low Value
15614,3147.359999999999,4,Low Value
15615,21373.96999999995,47,High Value
15616,317.11,1,Low Value
15617,828.5500000000003,3,Low Value
15618,776.851,4,Low Value
15619,336.40000000000003,1,Low Value
15620,1942.3600000000006,4,Low Value
15621,1293.0300000000002,4,Low Value
15622,7852.609999999994,17,Medium Value
15623,2437.0500000000015,8,Low Value
15624,588.1300000000001,4,Low Value
15625,3236.399999999999,9,Low Value
15626,1067.52,3,Low Value
15627,566.9,2,Low Value
15628,5333.079999999998,17,Medium Value
15629,2240.900000000001,4,Low Value
15630,1481.3999999999996,3,Low Value
15631,596.6700000000001,1,Low Value
15632,3285.3100000000018,8,Low Value
15633,4335.959999999998,13,Low Value
15634,554.6500000000001,2,Low Value
15635,100.35,1,Low Value
15636,1444.5800000000006,4,Low Value
15637,797.5900000000001,5,Low Value
15638,2265.2,6,Low Value
15639,1065.0800000000002,3,Low Value
15640,23494.31000000004,29,High Value
15641,5345.549999999995,12,Medium Value
15642,105.78000000000003,1,Low Value
15643,664,3,Low Value
15644,803.5399999999996,4,Low Value
15645,1055.1699999999998,3,Low Value
15646,784.8100000000004,5,Low Value
15647,169.00000000000003,1,Low Value
15648,639.4999999999999,2,Low Value
15649,1660.35,4,Low Value
15650,553.8799999999999,2,Low Value
15651,1259.0599999999997,5,Low Value
15652,1405.94,5,Low Value
15653,877.4399999999999,2,Low Value
15654,922.5300000000002,2,Low Value
15655,560.6699999999998,1,Low Value
15656,748.5000000000001,4,Low Value
15657,30,1,Low Value
15658,2117.2700000000013,8,Low Value
15659,532.49,3,Low Value
15660,2603.6900000000005,15,Low Value
15661,1215.9499999999998,8,Low Value
15662,283.73,2,Low Value
15663,138.14,1,Low Value
15664,1254.03,4,Low Value
15665,3987.0700000000006,5,Low Value
15666,632.94,2,Low Value
15667,301.32000000000005,1,Low Value
15668,76.32000000000001,1,Low Value
15669,684.34,4,Low Value
15670,325.20000000000005,2,Low Value
15671,2657.1300000000006,7,Low Value
15672,45.300000000000004,1,Low Value
15673,6204.319999999996,9,Medium Value
15674,6948.229999999999,13,Medium Value
15675,542.04,4,Low Value
15676,3435.7599999999975,3,Low Value
15677,1305.6300000000006,3,Low Value
15678,1825.939999999999,3,Low Value
15679,781.2799999999999,4,Low Value
15680,4028.689999999998,10,Low Value
15681,2989.7000000000007,14,Low Value
15682,318.24,2,Low Value
15683,524.5400000000001,2,Low Value
15684,173.95,3,Low Value
15685,55.98000000000001,1,Low Value
15686,90,1,Low Value
15687,2993.100000000001,9,Low Value
15688,190.57,1,Low Value
15689,521.0300000000001,3,Low Value
15690,239.76000000000002,2,Low Value
15691,571.3,4,Low Value
15692,191.04000000000002,1,Low Value
15693,37.5,1,Low Value
15694,9978.47999999999,24,Medium Value
15695,1131.0399999999997,4,Low Value
15696,3881.219999999997,13,Low Value
15697,246.75,1,Low Value
15698,46.2,1,Low Value
15699,309.65000000000003,1,Low Value
15700,696.6799999999996,2,Low Value
15701,1528.9999999999998,4,Low Value
15702,140.39,2,Low Value
15703,211.5,1,Low Value
15704,3734.6600000000017,6,Low Value
15705,143.10000000000002,1,Low Value
15706,1060.56,4,Low Value
15707,916.9800000000001,4,Low Value
15708,3887.149999999999,9,Low Value
15709,327.85,2,Low Value
15710,898.8700000000003,1,Low Value
15711,420.25,2,Low Value
15712,3472.4099999999985,12,Low Value
15713,839.6400000000002,4,Low Value
15714,783.96,5,Low Value
15715,658.0200000000001,5,Low Value
15716,2485.2599999999998,11,Low Value
15717,607.0000000000001,5,Low Value
15718,293.79,1,Low Value
15719,10195.96999999994,31,High Value
15720,739.22,2,Low Value
15721,471.39999999999986,1,Low Value
15722,5234.000000000001,11,Medium Value
15723,930.7000000000003,4,Low Value
15724,310.84999999999997,3,Low Value
15725,415.2500000000001,1,Low Value
15726,321.90999999999997,1,Low Value
15727,9371.709999999988,15,Medium Value
15728,544.6,2,Low Value
15729,192.55,3,Low Value
15730,1726.5800000000006,5,Low Value
15731,125.29999999999998,1,Low Value
15732,1543.9700000000005,10,Low Value
15733,162.3,1,Low Value
15734,2263.2999999999997,4,Low Value
15735,327.67999999999995,1,Low Value
15736,1767.1200000000008,2,Low Value
15737,1188.1200000000001,8,Low Value
15738,13043.320000000007,41,High Value
15739,449.12,1,Low Value
15740,154.88,1,Low Value
15741,208.61999999999998,2,Low Value
15742,156.86999999999998,1,Low Value
15743,775.96,4,Low Value
15744,34.8,1,Low Value
15745,1094.5900000000001,4,Low Value
15746,196.88,1,Low Value
15747,2499.809999999999,9,Low Value
15748,609.8100000000001,3,Low Value
15749,44534.3,3,High Value
15750,6452.990999999984,18,Medium Value
15751,1380.4400000000007,11,Low Value
15752,3924.910000000007,9,Low Value
15753,79.2,1,Low Value
15754,3037.609999999999,9,Low Value
15755,5993.119999999989,17,Medium Value
15756,528.0099999999995,4,Low Value
15757,2940.359999999998,6,Low Value
15758,205.25,1,Low Value
15759,830.93,7,Low Value
15760,13916.34,2,High Value
15761,143.04999999999998,1,Low Value
15762,583.75,2,Low Value
15763,1086.92,2,Low Value
15764,4503.08,8,Low Value
15765,370.62999999999994,1,Low Value
15766,831.0600000000002,3,Low Value
15768,15308.889999999998,34,High Value
15769,88612.51999999999,46,High Value
15770,321.45000000000005,1,Low Value
15771,1006.54,3,Low Value
15772,280.87999999999994,1,Low Value
15773,774.5200000000001,2,Low Value
15774,1288.3400000000004,6,Low Value
15775,150.5,2,Low Value
15776,241.62000000000003,1,Low Value
15777,1762.61,7,Low Value
15778,307.95,1,Low Value
15779,124.08,2,Low Value
15780,475.28,3,Low Value
15781,345.4599999999999,3,Low Value
15782,4014.1000000000004,4,Low Value
15783,246.3,1,Low Value
15784,848.3299999999999,2,Low Value
15785,5969.929999999997,16,Medium Value
15786,8501.619999999995,5,Medium Value
15787,933.26,3,Low Value
15788,221.83,1,Low Value
15789,1962.0099999999998,6,Low Value
15790,218.74999999999991,1,Low Value
15791,3608.340000000001,5,Low Value
15792,933.8400000000005,2,Low Value
15793,2399.5699999999997,8,Low Value
15794,777,2,Low Value
15795,1979.87,8,Low Value
15796,5171.629999999997,17,Medium Value
15797,2821.08,6,Low Value
15798,1535.3700000000003,3,Low Value
15799,1421.3399999999995,4,Low Value
15800,1227.070000000001,7,Low Value
15801,1063.95,3,Low Value
15802,451.42,1,Low Value
15803,1929.66,4,Low Value
15804,4206.3899999999985,13,Low Value
15805,10148.929999999995,30,High Value
15806,784.5799999999999,3,Low Value
15807,1817.5199999999998,5,Low Value
15808,17180.250000000044,21,High Value
15809,1274.4400000000003,7,Low Value
15810,2999.0399999999995,8,Low Value
15811,3486.149999999999,7,Low Value
15812,5201.4699999999975,12,Medium Value
15813,1303.9099999999999,2,Low Value
15814,2634.44,6,Low Value
15815,2100.6,5,Low Value
15816,144.14999999999998,2,Low Value
15817,2766.399999999999,3,Low Value
15818,340.49999999999994,1,Low Value
15819,3934.7900000000004,10,Low Value
15820,206.97999999999996,1,Low Value
15821,570.9600000000003,2,Low Value
15822,1840.0599999999995,6,Low Value
15823,3882.17,3,Low Value
15824,890.94,2,Low Value
15825,532.94,1,Low Value
15826,2598.2799999999997,4,Low Value
15827,3603.140000000001,28,Low Value
15828,1108.8199999999997,1,Low Value
15829,636.1399999999999,2,Low Value
15830,576,1,Low Value
15831,794.6399999999996,3,Low Value
15832,836.7900000000001,1,Low Value
15833,80.4,1,Low Value
15834,3764.3899999999962,7,Low Value
15835,954.0899999999997,4,Low Value
15836,137.37,1,Low Value
15837,777.0099999999999,2,Low Value
15838,73205.49999999996,34,High Value
15839,1048.4899999999998,3,Low Value
15840,355.5599999999999,2,Low Value
15841,2742.4099999999994,9,Low Value
15842,548.8,2,Low Value
15843,118.94999999999999,1,Low Value
15844,130.74,1,Low Value
15845,4426.28,11,Low Value
15846,107.01000000000002,1,Low Value
15847,822.5700000000002,5,Low Value
15848,137.98999999999998,1,Low Value
15850,1006.7500000000002,6,Low Value
15851,109.72999999999999,1,Low Value
15852,257.26,3,Low Value
15853,110.80000000000001,1,Low Value
15854,5578.279999999994,21,Medium Value
15855,1052.7200000000003,6,Low Value
15856,32275.950000000135,52,High Value
15857,570.4799999999999,2,Low Value
15858,3552.4099999999908,13,Low Value
15859,438.46000000000004,1,Low Value
15860,2361.3000000000043,17,Low Value
15861,4369.2000000000035,12,Low Value
15862,2512.2900000000013,13,Low Value
15863,355.09999999999985,5,Low Value
15864,2180.76,7,Low Value
15865,2241.42,5,Low Value
15866,211.88999999999996,1,Low Value
15867,8923.299999999981,31,Medium Value
15868,94.53,1,Low Value
15869,321.11,3,Low Value
15870,857.4599999999996,4,Low Value
15871,33.1,1,Low Value
15872,729.2499999999997,4,Low Value
15873,313.91999999999996,4,Low Value
15874,11284.759999999998,21,High Value
15875,108.52,1,Low Value
15876,1449.1399999999996,2,Low Value
15877,490.33000000000004,2,Low Value
15878,330.7699999999999,2,Low Value
15879,1137.8,4,Low Value
15880,329.0299999999999,1,Low Value
15881,501.38999999999993,5,Low Value
15882,1124.66,8,Low Value
15883,396.4800000000001,2,Low Value
15884,244.60000000000002,2,Low Value
15885,1951.8200000000002,15,Low Value
15886,1052.8700000000001,4,Low Value
15887,1027.1499999999999,3,Low Value
15888,429.16,3,Low Value
15889,1427.6000000000004,8,Low Value
15890,535.65,5,Low Value
15891,511.6800000000002,1,Low Value
15892,128.20000000000002,1,Low Value
15893,305.28000000000003,1,Low Value
15894,258.24999999999994,2,Low Value
15895,179.17000000000002,1,Low Value
15897,208.59000000000003,2,Low Value
15898,4996.4499999999925,25,Low Value
15899,56.25,1,Low Value
15900,886.5699999999997,4,Low Value
15901,687.7199999999999,7,Low Value
15902,145.00999999999996,1,Low Value
15903,8939.840000000002,12,Medium Value
15904,164.68,1,Low Value
15905,114.69000000000001,1,Low Value
15906,2530.1899999999987,10,Low Value
15907,882.7199999999999,3,Low Value
15908,758.62,2,Low Value
15909,191.93999999999997,1,Low Value
15910,2661.1699999999987,15,Low Value
15911,1700.2400000000016,8,Low Value
15912,1074.6999999999998,9,Low Value
15913,6.300000000000001,1,Low Value
15914,205.98999999999995,2,Low Value
15915,364.45,1,Low Value
15916,3145.239999999997,13,Low Value
15917,530.17,5,Low Value
15918,582.88,3,Low Value
15919,525.6899999999996,2,Low Value
15920,569.1400000000004,9,Low Value
15921,775.2600000000002,4,Low Value
15922,369.50000000000006,1,Low Value
15923,127.08000000000001,1,Low Value
15924,102.82000000000001,1,Low Value
15925,207.14999999999998,1,Low Value
15926,134.44,1,Low Value
15927,106.54000000000002,1,Low Value
15928,293.53,1,Low Value
15929,594,1,Low Value
15930,426.63000000000005,1,Low Value
15931,239.9,1,Low Value
15932,2495.870000000001,8,Low Value
15933,1107.46,3,Low Value
15934,2190.66,2,Low Value
15935,416.8600000000001,2,Low Value
15936,282.78999999999996,2,Low Value
15937,145.34999999999997,1,Low Value
15938,734.81,9,Low Value
15939,9060.39,16,Medium Value
15940,35.8,1,Low Value
15941,405,1,Low Value
15942,337.44,1,Low Value
15943,271.28999999999996,2,Low Value
15944,2164.2400000000002,4,Low Value
15945,646.2700000000001,4,Low Value
15946,2304.18,3,Low Value
15947,1708.2400000000002,1,Low Value
15948,1509.0900000000001,3,Low Value
15949,364.71999999999997,2,Low Value
15950,7120.910000000006,10,Medium Value
15951,1013.1699999999998,3,Low Value
15952,781.9099999999999,4,Low Value
15953,3440.3399999999997,18,Low Value
15954,190.75,1,Low Value
15955,8085.980000000003,22,Medium Value
15956,617.5999999999999,2,Low Value
15957,921.2499999999999,3,Low Value
15958,462.1199999999999,4,Low Value
15959,542.8899999999998,3,Low Value
15960,410.95,4,Low Value
15961,451.2899999999999,1,Low Value
15962,289.47999999999996,1,Low Value
15963,470.7600000000001,2,Low Value
15964,269.21,1,Low Value
15965,2771.9399999999996,13,Low Value
15966,426.5300000000001,1,Low Value
15967,2966.0000000000014,12,Low Value
15968,404.5499999999998,1,Low Value
15969,1127.0500000000002,5,Low Value
15970,1017.3199999999998,2,Low Value
15971,5902.830000000001,18,Medium Value
15972,1769.3300000000017,5,Low Value
15973,680.62,3,Low Value
15974,3442.1500000000005,7,Low Value
15975,371.01,1,Low Value
15976,1694.4100000000017,6,Low Value
15977,1054.7299999999998,2,Low Value
15978,3279.4200000000005,3,Low Value
15979,329.22,1,Low Value
15980,6543.68,7,Medium Value
15981,9362.770000000004,21,Medium Value
15982,324.51000000000005,1,Low Value
15983,3110.3699999999994,8,Low Value
15984,8393.019999999984,30,Medium Value
15985,2715.2799999999984,7,Low Value
15986,354.42,2,Low Value
15987,1535.9900000000005,8,Low Value
15988,738.8900000000001,3,Low Value
15989,368.30999999999995,2,Low Value
15990,1997.7500000000005,7,Low Value
15991,150.55,1,Low Value
15992,896.5999999999997,3,Low Value
15993,2777.67,7,Low Value
15994,1175.6799999999996,3,Low Value
15995,694.5400000000001,1,Low Value
15996,1386.4000000000003,7,Low Value
15998,8274.139999999989,16,Medium Value
15999,20.4,1,Low Value
16000,12393.7,3,High Value
16001,583.3899999999998,1,Low Value
16002,169.21,1,Low Value
16003,5613.829999999996,10,Medium Value
16004,2146.390000000001,5,Low Value
16005,2365.4900000000002,10,Low Value
16006,332.81999999999994,2,Low Value
16007,3053.059999999996,7,Low Value
16008,5339.130000000006,15,Medium Value
16009,972.1099999999998,4,Low Value
16010,1694.860000000002,11,Low Value
16011,5601.009999999997,29,Medium Value
16012,2978.5899999999992,5,Low Value
16013,56078.44000000004,84,High Value
16014,1100.2800000000007,5,Low Value
16015,704.5499999999996,3,Low Value
16016,2083.4000000000024,11,Low Value
16017,1545.58,5,Low Value
16018,698.1299999999998,4,Low Value
16019,17329.159999999996,27,High Value
16020,851.01,3,Low Value
16021,487.0299999999998,2,Low Value
16022,602.6300000000002,1,Low Value
16023,719.8099999999998,3,Low Value
16024,483.9900000000003,3,Low Value
16025,439.65999999999997,1,Low Value
16026,236.08999999999997,1,Low Value
16027,2048.3600000000006,15,Low Value
16028,82.2,1,Low Value
16029,117763.62000000014,107,High Value
16030,331.23999999999995,1,Low Value
16031,547.8999999999999,2,Low Value
16032,1965.7200000000005,6,Low Value
16033,10608.809999999972,27,High Value
16034,911.3199999999999,6,Low Value
16035,217.72999999999996,1,Low Value
16036,2556.840000000002,4,Low Value
16037,1509.3400000000008,5,Low Value
16038,471.78,3,Low Value
16039,456.3999999999999,2,Low Value
16040,2416.899999999999,7,Low Value
16041,3166.4,3,Low Value
16042,2245.3199999999997,8,Low Value
16043,1856.59,8,Low Value
16044,340.84000000000003,1,Low Value
16045,3434.929999999999,8,Low Value
16046,235.78,1,Low Value
16047,107.14,1,Low Value
16048,818.7899999999998,4,Low Value
16049,1852.1500000000012,6,Low Value
16050,300.7,3,Low Value
16051,188.43999999999997,1,Low Value
16052,362.06,1,Low Value
16053,3634.840000000004,6,Low Value
16054,2111.880000000002,4,Low Value
16055,134.8,1,Low Value
16056,650.7500000000001,1,Low Value
16057,3854.8500000000017,10,Low Value
16058,62.7,1,Low Value
16059,3053.5699999999993,12,Low Value
16060,541.9499999999999,3,Low Value
16061,89.65,1,Low Value
16062,2863.4499999999994,8,Low Value
16063,335.32,1,Low Value
16064,109.31000000000003,1,Low Value
16065,1992.1300000000024,8,Low Value
16066,1521.04,5,Low Value
